Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12
Data,4,record,timestamp,1096708084,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708085,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708086,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708087,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708088,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708089,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708090,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708091,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708092,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708093,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708094,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708095,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708096,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708097,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708098,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708099,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708100,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,95,rpm,temperature,21,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708101,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708102,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708103,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708104,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708105,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708106,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708107,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,21,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708108,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708109,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708110,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708111,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708112,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708113,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708114,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708115,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708116,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708117,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708118,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708119,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708120,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708121,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708122,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708123,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708124,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708125,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708126,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708127,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,92,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708128,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,92,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708129,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,92,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708130,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,92,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708131,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708132,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,92,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708133,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,92,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708134,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708135,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708136,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708137,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708138,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708139,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708140,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708141,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,168,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708142,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708143,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708144,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708145,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708146,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708147,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708148,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708149,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,169,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708150,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708151,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708152,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708153,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,170,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708154,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708155,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708156,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708157,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708158,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708159,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708160,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708161,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708162,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708163,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708164,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708165,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708166,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708167,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708168,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708169,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708170,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708171,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708172,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708173,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,93,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708174,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,171,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708175,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708176,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708177,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708178,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708179,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708180,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708181,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708182,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708183,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,94,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708184,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,172,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708185,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,95,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708186,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708187,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708188,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708189,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,174,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708190,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,174,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708191,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708192,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,174,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708193,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,174,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708194,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708195,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,174,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708196,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,174,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708197,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708198,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,96,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708199,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708200,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096708201,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,173,bpm,cadence,97,rpm,temperature,20,C,power,200,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
